0.008748 	3.325935e+000 	-9.375001e-005 
0.017496 	3.325935e+000 	-1.874996e-004 
0.026245 	3.325935e+000 	-2.812483e-004 
0.034993 	3.325935e+000 	-3.749958e-004 
0.043741 	3.325935e+000 	-4.687415e-004 
0.052489 	3.325935e+000 	-5.626019e-004 
0.061237 	3.325935e+000 	-6.563624e-004 
0.069985 	3.325935e+000 	-7.501199e-004 
0.078734 	3.325936e+000 	-8.438739e-004 
0.087482 	3.325936e+000 	-9.376241e-004 
0.096230 	3.325936e+000 	-1.031370e-003 
0.104978 	3.325937e+000 	-1.125111e-003 
0.113726 	3.325937e+000 	-1.218847e-003 
0.122474 	3.325938e+000 	-1.312578e-003 
0.131223 	3.325938e+000 	-1.406302e-003 
0.139971 	3.325939e+000 	-1.500020e-003 
0.148719 	3.325939e+000 	-1.593731e-003 
0.157467 	3.325940e+000 	-1.687435e-003 
0.166215 	3.325940e+000 	-1.781131e-003 
0.174964 	3.325941e+000 	-1.874819e-003 
0.183712 	3.325942e+000 	-1.968498e-003 
0.192460 	3.325942e+000 	-2.062168e-003 
0.201208 	3.325943e+000 	-2.155829e-003 
0.209956 	3.325944e+000 	-2.249480e-003 
0.218704 	3.325945e+000 	-2.343121e-003 
0.227453 	3.325946e+000 	-2.436751e-003 
0.236201 	3.325946e+000 	-2.530369e-003 
0.244949 	3.325947e+000 	-2.623977e-003 
0.253697 	3.325948e+000 	-2.717572e-003 
0.262445 	3.325949e+000 	-2.811154e-003 
0.271194 	3.325950e+000 	-2.904724e-003 
0.279942 	3.325951e+000 	-2.998281e-003 
0.288690 	3.325952e+000 	-3.091823e-003 
0.297438 	3.325954e+000 	-3.185352e-003 
0.306186 	3.325955e+000 	-3.278866e-003 
0.314934 	3.325956e+000 	-3.372365e-003 
0.323683 	3.325957e+000 	-3.465849e-003 
0.332431 	3.325958e+000 	-3.559316e-003 
0.341179 	3.325960e+000 	-3.652768e-003 
0.349927 	3.325961e+000 	-3.746202e-003 
0.358675 	3.325962e+000 	-3.839620e-003 
0.367423 	3.325964e+000 	-3.933019e-003 
0.376172 	3.325965e+000 	-4.026401e-003 
0.384920 	3.325967e+000 	-4.119765e-003 
0.393668 	3.325968e+000 	-4.213109e-003 
