2	2517
0	0
0	30
75	0
75	30
0	5
0	10
0	15
0	20
0	25
5	0
10	0
15	0
20	0
25	0
30	0
35	0
40	0
45	0
50	0
55	0
60	0
65	0
70	0
5	30
10	30
15	30
20	30
25	30
30	30
35	30
40	30
45	30
50	30
55	30
60	30
65	30
70	30
75	5
75	10
75	15
75	20
75	25
57.8721	14.4072
37.3495	14.0429
17.5821	14.4849
46.323	18.8769
26.6958	18.4681
24.8137	8.56776
45.9336	9.99081
8.78575	13.4544
66.416	12.4699
12.4316	20.846
66.1123	20.5386
54.0501	7.51985
37.405	22.2945
33.1333	7.34059
16.4017	7.7833
56.4815	22.6726
19.2241	22.9179
62.1844	6.16988
7.30478	6.73171
31.1378	12.8748
51.3878	13.369
68.0612	5.51945
39.684	6.75618
7.25904	21.0602
43.5106	24.0944
42.4966	18.3719
50.4715	23.8115
31.0928	23.3728
24.0872	24.7222
23.6243	14.8433
33.433	16.2942
52.6383	18.5114
61.3406	17.4639
69.0965	15.7163
62.8862	25.7146
49.1878	5.78913
28.9723	5.99391
5.37417	16.0184
22.3591	3.92881
57.9195	4.23424
13.3578	11.3046
11.6446	6.55069
19.927	10.6126
58.926	9.55085
44.9798	14.7555
41.1323	11.3628
14.8021	25.0491
71.1696	22.8512
67.828	25.9785
70.7302	11.5794
5.41399	10.3555
12.9745	16.1183
62.2307	13.2168
23.4983	20.2253
44.3395	6.21972
10.6033	25.0789
47.1746	26.379
16.3264	19.1126
36.3902	9.99468
65.0392	15.8811
35.745	4.60593
28.2179	26.1758
53.2315	3.50864
50.5844	10.2322
29.771	9.60507
54.4293	11.7713
27.6287	12.3222
54.1333	25.1696
34.7838	24.8462
39.2093	25.7363
14.626	4.19254
38.0647	18.409
56.5284	18.8599
18.0601	26.9786
3.48796	6.51932
71.7995	26.7659
31.8664	3.44689
6.52608	25.9844
58.125	25.9034
9.30138	9.67938
65.083	3.9967
71.2656	7.40093
9.36501	17.4995
20.051	18.3168
21.2743	26.9237
71.1994	3.41803
2.78284	3.09129
62.0374	2.88016
63.784	9.51941
42.2889	3.15291
5.71873	13.1853
18.1185	3.80824
27.3072	22.0706
42.9789	27.242
34.2499	12.7457
46.8969	22.4193
11.9654	2.81673
67.6003	8.88503
48.5065	12.9359
40.8046	15.3884
16.8171	11.0464
38.5436	2.903
28.3475	2.73807
46.1632	3.03235
42.7724	8.58237
8.55684	3.33938
2.97006	26.7919
20.324	6.94015
28.7951	15.7103
49.6407	16.3221
49.8887	20.2489
53.7494	15.5401
51.3559	27.072
31.8189	26.8789
65.3426	6.81809
12.6013	27.532
44.0025	21.0873
36.2381	7.17435
25.8985	4.24571
3.30138	12.9118
60.2457	21.8588
5.42648	3.93634
15.696	21.9814
53.357	21.5457
30.2497	19.4504
40.7815	21.6656
34.1715	20.7778
71.2757	18.8212
3.19149	19.0107
3.32444	22.9745
32.9364	10.5122
67.8687	2.58684
0	2.5
0	7.5
0	12.5
0	17.5
0	22.5
0	27.5
2.5	0
7.5	0
12.5	0
17.5	0
22.5	0
27.5	0
32.5	0
37.5	0
42.5	0
47.5	0
52.5	0
57.5	0
62.5	0
67.5	0
72.5	0
2.5	30
7.5	30
12.5	30
17.5	30
22.5	30
27.5	30
32.5	30
37.5	30
42.5	30
47.5	30
52.5	30
57.5	30
62.5	30
67.5	30
72.5	30
75	2.5
75	7.5
75	12.5
75	17.5
75	22.5
75	27.5
9.84533	20.9531
44.4098	18.6244
