0.004374 	3.325935e+000 	-4.687503e-005 
0.008748 	3.325935e+000 	-9.375001e-005 
0.013122 	3.325935e+000 	-1.406249e-004 
0.017496 	3.325935e+000 	-1.874996e-004 
0.021870 	3.325935e+000 	-2.343741e-004 
0.026245 	3.325935e+000 	-2.812483e-004 
0.030619 	3.325935e+000 	-3.281222e-004 
0.034993 	3.325935e+000 	-3.749958e-004 
0.039367 	3.325935e+000 	-4.218689e-004 
0.043741 	3.325935e+000 	-4.687415e-004 
0.048115 	3.325935e+000 	-5.156135e-004 
0.052489 	3.325935e+000 	-5.626019e-004 
0.056863 	3.325935e+000 	-6.094825e-004 
0.061237 	3.325935e+000 	-6.563624e-004 
0.065611 	3.325935e+000 	-7.032416e-004 
0.069985 	3.325935e+000 	-7.501199e-004 
0.074360 	3.325936e+000 	-7.969974e-004 
0.078734 	3.325936e+000 	-8.438739e-004 
0.083108 	3.325936e+000 	-8.907495e-004 
0.087482 	3.325936e+000 	-9.376241e-004 
0.091856 	3.325936e+000 	-9.844976e-004 
0.096230 	3.325936e+000 	-1.031370e-003 
0.100604 	3.325937e+000 	-1.078241e-003 
0.104978 	3.325937e+000 	-1.125111e-003 
0.109352 	3.325937e+000 	-1.171980e-003 
0.113726 	3.325937e+000 	-1.218847e-003 
0.118100 	3.325937e+000 	-1.265713e-003 
0.122474 	3.325938e+000 	-1.312578e-003 
0.126849 	3.325938e+000 	-1.359440e-003 
0.131223 	3.325938e+000 	-1.406302e-003 
0.135597 	3.325938e+000 	-1.453162e-003 
0.139971 	3.325939e+000 	-1.500020e-003 
0.144345 	3.325939e+000 	-1.546876e-003 
0.148719 	3.325939e+000 	-1.593731e-003 
0.153093 	3.325939e+000 	-1.640584e-003 
0.157467 	3.325940e+000 	-1.687435e-003 
0.161841 	3.325940e+000 	-1.734284e-003 
0.166215 	3.325940e+000 	-1.781131e-003 
0.170589 	3.325941e+000 	-1.827976e-003 
0.174964 	3.325941e+000 	-1.874819e-003 
0.179338 	3.325941e+000 	-1.921659e-003 
0.183712 	3.325942e+000 	-1.968498e-003 
0.188086 	3.325942e+000 	-2.015334e-003 
0.192460 	3.325942e+000 	-2.062168e-003 
0.196834 	3.325943e+000 	-2.109000e-003 
0.201208 	3.325943e+000 	-2.155829e-003 
0.205582 	3.325944e+000 	-2.202656e-003 
0.209956 	3.325944e+000 	-2.249480e-003 
0.214330 	3.325944e+000 	-2.296302e-003 
0.218704 	3.325945e+000 	-2.343121e-003 
0.223079 	3.325945e+000 	-2.389937e-003 
0.227453 	3.325946e+000 	-2.436751e-003 
0.231827 	3.325946e+000 	-2.483561e-003 
0.236201 	3.325946e+000 	-2.530369e-003 
0.240575 	3.325947e+000 	-2.577174e-003 
0.244949 	3.325947e+000 	-2.623977e-003 
0.249323 	3.325948e+000 	-2.670776e-003 
0.253697 	3.325948e+000 	-2.717572e-003 
0.258071 	3.325949e+000 	-2.764365e-003 
0.262445 	3.325949e+000 	-2.811154e-003 
0.266819 	3.325950e+000 	-2.857941e-003 
0.271194 	3.325950e+000 	-2.904724e-003 
0.275568 	3.325951e+000 	-2.951504e-003 
0.279942 	3.325951e+000 	-2.998281e-003 
0.284316 	3.325952e+000 	-3.045054e-003 
0.288690 	3.325952e+000 	-3.091823e-003 
0.293064 	3.325953e+000 	-3.138590e-003 
0.297438 	3.325954e+000 	-3.185352e-003 
0.301812 	3.325954e+000 	-3.232111e-003 
